customer_id,billing_date,payment_date,payment_value,record_type
C-1145,31/01/2023,31/01/2023,272.06,payment
C-1145,03/03/2023,03/03/2023,272.06,payment
C-1145,31/03/2023,31/03/2023,272.06,payment
C-1145,01/05/2023,01/05/2023,272.06,payment
C-1145,31/05/2023,31/05/2023,272.06,payment
C-1145,01/07/2023,01/07/2023,272.06,payment
C-1145,31/07/2023,31/07/2023,272.06,payment
C-1145,31/08/2023,31/08/2023,272.06,payment
C-1145,01/10/2023,01/10/2023,272.06,payment
C-1145,31/10/2023,31/10/2023,272.06,payment
C-1145,01/12/2023,01/12/2023,272.06,payment
C-1145,31/12/2023,31/12/2023,272.06,payment
C-1145,31/01/2024,31/01/2024,272.06,payment
C-1145,02/03/2024,02/03/2024,272.06,payment
C-1145,31/03/2024,31/03/2024,272.06,payment
C-1145,01/05/2024,01/05/2024,272.06,payment
C-1145,31/05/2024,31/05/2024,272.06,payment
C-1145,01/07/2024,08/07/2024,272.06,payment
C-1145,31/07/2024,31/07/2024,272.06,payment
C-1145,31/08/2024,31/08/2024,272.06,payment
C-1145,01/10/2024,01/10/2024,272.06,payment
C-1145,31/10/2024,31/10/2024,272.06,payment
C-1145,01/12/2024,03/12/2024,272.06,payment
C-1146,31/12/2020,31/12/2020,1780.68,payment
C-1146,31/12/2021,05/01/2022,1780.68,payment
C-1146,31/12/2022,31/12/2022,1780.68,payment
C-1146,31/12/2023,13/01/2024,1780.68,payment
C-1147,01/10/2021,01/10/2021,466.89,payment
C-1147,01/11/2021,01/11/2021,466.89,payment
C-1147,01/12/2021,01/12/2021,466.89,payment
C-1147,01/01/2022,01/01/2022,466.89,payment
C-1147,01/02/2022,01/02/2022,466.89,payment
C-1147,01/03/2022,01/03/2022,466.89,payment
C-1147,01/04/2022,01/04/2022,466.89,payment
C-1147,01/05/2022,01/05/2022,466.89,payment
C-1147,01/06/2022,01/06/2022,466.89,payment
C-1147,01/07/2022,01/07/2022,466.89,payment
C-1147,01/08/2022,03/08/2022,466.89,payment
C-1147,01/09/2022,01/09/2022,466.89,payment
C-1147,01/10/2022,01/10/2022,466.89,payment
C-1147,01/11/2022,01/11/2022,466.89,payment
C-1147,01/12/2022,01/12/2022,466.89,payment
C-1147,01/01/2023,01/01/2023,466.89,payment
C-1147,01/02/2023,01/02/2023,466.89,payment
C-1147,01/03/2023,01/03/2023,466.89,payment
C-1147,01/04/2023,01/04/2023,466.89,payment
C-1147,01/05/2023,01/05/2023,466.89,payment
C-1147,01/06/2023,01/06/2023,466.89,payment
C-1147,01/07/2023,01/07/2023,466.89,payment
C-1147,01/08/2023,01/08/2023,466.89,payment
C-1147,01/09/2023,01/09/2023,466.89,payment
C-1147,01/10/2023,01/10/2023,466.89,payment
C-1147,01/11/2023,01/11/2023,466.89,payment
C-1147,01/12/2023,01/12/2023,466.89,payment
C-1147,01/01/2024,01/01/2024,466.89,payment
C-1147,01/02/2024,01/02/2024,466.89,payment
C-1147,01/03/2024,01/03/2024,466.89,payment
C-1147,01/04/2024,01/04/2024,466.89,payment
C-1147,01/05/2024,01/05/2024,466.89,payment
C-1147,01/06/2024,01/06/2024,466.89,payment
C-1147,01/07/2024,01/07/2024,466.89,payment
C-1147,01/08/2024,01/08/2024,466.89,payment
C-1147,01/09/2024,01/09/2024,466.89,payment
C-1147,01/10/2024,01/10/2024,466.89,payment
C-1147,01/11/2024,01/11/2024,466.89,payment
C-1147,01/12/2024,01/12/2024,466.89,payment
C-1148,01/10/2024,05/10/2024,2158.68,dunning
C-1148,01/10/2024,12/10/2024,2158.68,dunning
C-1148,01/10/2024,16/10/2024,2158.68,payment
C-1149,01/12/2024,07/12/2024,1783.8,dunning
C-1149,01/12/2024,10/12/2024,1783.8,payment
C-1149,01/12/2024,16/12/2024,1783.8,dunning
C-1150,01/05/2022,01/05/2022,15589.08,payment
C-1150,01/05/2023,01/05/2023,15589.08,payment
C-1150,01/05/2024,01/05/2024,15589.08,payment
C-1151,31/03/2022,05/04/2022,51737.16,payment
C-1151,31/03/2023,15/04/2023,51737.16,payment
C-1151,31/03/2024,10/04/2024,51737.16,dunning
C-1151,31/03/2024,13/04/2024,51737.16,payment
C-1152,01/12/2021,01/12/2021,3248.21,payment
C-1152,01/01/2022,01/01/2022,3248.21,payment
C-1152,01/02/2022,01/02/2022,3248.21,payment
C-1152,01/03/2022,06/03/2022,3248.21,payment
C-1152,01/04/2022,01/04/2022,3248.21,payment
C-1152,01/05/2022,01/05/2022,3248.21,payment
C-1152,01/06/2022,01/06/2022,3248.21,payment
C-1152,01/07/2022,01/07/2022,3248.21,payment
C-1152,01/08/2022,01/08/2022,3248.21,payment
C-1152,01/09/2022,01/09/2022,3248.21,payment
C-1152,01/10/2022,01/10/2022,3248.21,payment
C-1152,01/11/2022,03/11/2022,3248.21,payment
C-1152,01/12/2022,01/12/2022,3248.21,payment
C-1152,01/01/2023,01/01/2023,3248.21,payment
C-1152,01/02/2023,13/02/2023,3248.21,payment
C-1152,01/03/2023,01/03/2023,3248.21,payment
C-1152,01/04/2023,01/04/2023,3248.21,payment
C-1152,01/05/2023,01/05/2023,3248.21,payment
C-1152,01/06/2023,01/06/2023,3248.21,payment
C-1152,01/07/2023,01/07/2023,3248.21,payment
C-1152,01/08/2023,01/08/2023,3248.21,payment
C-1152,01/09/2023,01/09/2023,3248.21,payment
C-1152,01/10/2023,01/10/2023,3248.21,payment
C-1152,01/11/2023,01/11/2023,3248.21,payment
C-1152,01/12/2023,01/12/2023,3248.21,payment
C-1152,01/01/2024,01/01/2024,3248.21,payment
C-1152,01/02/2024,01/02/2024,3248.21,payment
C-1152,01/03/2024,08/03/2024,3248.21,payment
C-1152,01/04/2024,01/04/2024,3248.21,payment
C-1152,01/05/2024,01/05/2024,3248.21,payment
C-1152,01/06/2024,01/06/2024,3248.21,payment
C-1152,01/07/2024,01/07/2024,3248.21,payment
C-1152,01/08/2024,01/08/2024,3248.21,payment
C-1152,01/09/2024,01/09/2024,3248.21,payment
C-1152,01/10/2024,01/10/2024,3248.21,payment
C-1152,01/11/2024,01/11/2024,3248.21,payment
C-1152,01/12/2024,01/12/2024,3248.21,payment
C-1153,31/08/2022,31/08/2022,443.41,payment
C-1153,01/10/2022,01/10/2022,443.41,payment
C-1153,31/10/2022,31/10/2022,443.41,payment
C-1153,01/12/2022,01/12/2022,443.41,payment
C-1153,31/12/2022,31/12/2022,443.41,payment
C-1153,31/01/2023,31/01/2023,443.41,payment
C-1153,03/03/2023,03/03/2023,443.41,payment
C-1153,31/03/2023,31/03/2023,443.41,payment
C-1153,01/05/2023,01/05/2023,443.41,payment
C-1153,31/05/2023,31/05/2023,443.41,payment
C-1153,01/07/2023,01/07/2023,443.41,payment
C-1153,31/07/2023,31/07/2023,443.41,payment
C-1153,31/08/2023,31/08/2023,443.41,payment
C-1153,01/10/2023,01/10/2023,443.41,payment
C-1153,31/10/2023,31/10/2023,443.41,payment
C-1153,01/12/2023,01/12/2023,443.41,payment
C-1153,31/12/2023,31/12/2023,443.41,payment
C-1153,31/01/2024,31/01/2024,443.41,payment
C-1153,02/03/2024,14/03/2024,443.41,payment
C-1153,31/03/2024,31/03/2024,443.41,payment
C-1153,01/05/2024,01/05/2024,443.41,payment
C-1153,31/05/2024,31/05/2024,443.41,payment
C-1153,01/07/2024,01/07/2024,443.41,payment
C-1153,31/07/2024,31/07/2024,443.41,payment
C-1153,31/08/2024,31/08/2024,443.41,payment
C-1153,01/10/2024,01/10/2024,443.41,payment
C-1153,31/10/2024,11/11/2024,443.41,payment
C-1153,01/12/2024,01/12/2024,443.41,payment
C-1154,31/07/2022,31/07/2022,108.48,payment
C-1154,31/08/2022,31/08/2022,108.48,payment
C-1154,01/10/2022,01/10/2022,108.48,payment
C-1154,31/10/2022,31/10/2022,108.48,payment
C-1154,01/12/2022,01/12/2022,108.48,payment
C-1154,31/12/2022,31/12/2022,108.48,payment
C-1154,31/01/2023,31/01/2023,108.48,payment
C-1154,03/03/2023,03/03/2023,108.48,payment
C-1154,31/03/2023,31/03/2023,108.48,payment
C-1154,01/05/2023,01/05/2023,108.48,payment
C-1154,31/05/2023,31/05/2023,108.48,payment
C-1154,01/07/2023,07/07/2023,108.48,payment
C-1154,31/07/2023,31/07/2023,108.48,payment
C-1154,31/08/2023,31/08/2023,108.48,payment
C-1154,01/10/2023,01/10/2023,108.48,payment
C-1154,31/10/2023,31/10/2023,108.48,payment
C-1154,01/12/2023,01/12/2023,108.48,payment
C-1154,31/12/2023,31/12/2023,108.48,payment
C-1154,31/01/2024,31/01/2024,108.48,payment
C-1154,02/03/2024,02/03/2024,108.48,payment
C-1154,31/03/2024,31/03/2024,108.48,payment
C-1154,01/05/2024,15/05/2024,108.48,payment
C-1154,31/05/2024,31/05/2024,108.48,payment
C-1154,01/07/2024,01/07/2024,108.48,payment
C-1154,31/07/2024,31/07/2024,108.48,payment
C-1154,31/08/2024,31/08/2024,108.48,payment
C-1154,01/10/2024,01/10/2024,108.48,payment
C-1154,31/10/2024,11/11/2024,129.09,payment
C-1154,01/12/2024,01/12/2024,129.09,payment
C-1155,31/10/2023,04/11/2023,107.89,payment
C-1155,01/12/2023,14/12/2023,107.89,payment
C-1155,31/12/2023,31/12/2023,107.89,payment
C-1155,31/01/2024,31/01/2024,107.89,payment
C-1155,02/03/2024,02/03/2024,107.89,payment
C-1155,31/03/2024,31/03/2024,107.89,payment
C-1155,01/05/2024,01/05/2024,107.89,payment
C-1155,31/05/2024,31/05/2024,107.89,payment
C-1155,01/07/2024,01/07/2024,107.89,payment
C-1155,31/07/2024,31/07/2024,107.89,payment
C-1155,31/08/2024,31/08/2024,107.89,payment
C-1155,01/10/2024,06/10/2024,107.89,payment
C-1155,31/10/2024,31/10/2024,107.89,payment
C-1155,01/12/2024,01/12/2024,107.89,payment
C-1156,31/07/2022,31/07/2022,195.73,payment
C-1156,31/08/2022,31/08/2022,195.73,payment
C-1156,01/10/2022,01/10/2022,195.73,payment
C-1156,31/10/2022,31/10/2022,195.73,payment
C-1156,01/12/2022,01/12/2022,195.73,payment
C-1156,31/12/2022,31/12/2022,195.73,payment
C-1156,31/01/2023,31/01/2023,195.73,payment
C-1156,03/03/2023,03/03/2023,195.73,payment
C-1156,31/03/2023,31/03/2023,195.73,payment
C-1156,01/05/2023,01/05/2023,195.73,payment
C-1156,31/05/2023,31/05/2023,195.73,payment
C-1156,01/07/2023,01/07/2023,195.73,payment
C-1156,31/07/2023,31/07/2023,195.73,payment
C-1156,31/08/2023,31/08/2023,195.73,payment
C-1156,01/10/2023,01/10/2023,195.73,payment
C-1156,31/10/2023,31/10/2023,195.73,payment
C-1156,01/12/2023,01/12/2023,195.73,payment
C-1156,31/12/2023,31/12/2023,195.73,payment
C-1156,31/01/2024,31/01/2024,195.73,payment
C-1156,02/03/2024,02/03/2024,195.73,payment
C-1156,31/03/2024,31/03/2024,195.73,payment
C-1156,01/05/2024,01/05/2024,195.73,payment
C-1156,31/05/2024,31/05/2024,195.73,payment
C-1156,01/07/2024,01/07/2024,195.73,payment
C-1156,31/07/2024,31/07/2024,195.73,payment
C-1156,31/08/2024,31/08/2024,195.73,payment
C-1156,01/10/2024,01/10/2024,195.73,payment
C-1156,31/10/2024,31/10/2024,195.73,payment
C-1156,01/12/2024,01/12/2024,195.73,payment
C-1157,31/12/2023,31/12/2023,66.07,payment
C-1157,31/01/2024,31/01/2024,66.07,payment
C-1157,02/03/2024,08/03/2024,66.07,payment
C-1157,31/03/2024,31/03/2024,66.07,payment
C-1157,01/05/2024,02/05/2024,66.07,payment
C-1157,31/05/2024,31/05/2024,66.07,payment
C-1157,01/07/2024,01/07/2024,66.07,payment
C-1157,31/07/2024,05/08/2024,66.07,payment
C-1157,31/08/2024,31/08/2024,66.07,payment
C-1157,01/10/2024,01/10/2024,66.07,payment
C-1157,31/10/2024,31/10/2024,66.07,payment
C-1157,01/12/2024,01/12/2024,66.07,payment
C-1158,31/03/2024,31/03/2024,139.36,payment
C-1158,01/05/2024,01/05/2024,139.36,payment
C-1158,31/05/2024,14/06/2024,139.36,payment
C-1158,01/07/2024,01/07/2024,139.36,payment
C-1158,31/07/2024,31/07/2024,139.36,payment
C-1158,31/08/2024,31/08/2024,139.36,payment
C-1158,01/10/2024,01/10/2024,139.36,payment
C-1158,31/10/2024,31/10/2024,139.36,payment
C-1158,01/12/2024,01/12/2024,139.36,payment
C-1159,01/10/2024,06/10/2024,107.54,payment
C-1159,01/11/2024,01/11/2024,107.54,payment
C-1159,01/12/2024,01/12/2024,107.54,payment
C-1160,31/05/2023,31/05/2023,177.33,payment
C-1160,01/07/2023,01/07/2023,177.33,payment
C-1160,31/07/2023,31/07/2023,177.33,payment
C-1160,31/08/2023,31/08/2023,177.33,payment
C-1160,01/10/2023,01/10/2023,177.33,payment
C-1160,31/10/2023,31/10/2023,177.33,payment
C-1160,01/12/2023,01/12/2023,177.33,payment
C-1160,31/12/2023,31/12/2023,177.33,payment
C-1160,31/01/2024,31/01/2024,177.33,payment
C-1160,02/03/2024,02/03/2024,177.33,payment
C-1160,31/03/2024,31/03/2024,177.33,payment
C-1160,01/05/2024,01/05/2024,177.33,payment
C-1160,31/05/2024,31/05/2024,177.33,payment
C-1160,01/07/2024,01/07/2024,177.33,payment
C-1160,31/07/2024,31/07/2024,177.33,payment
C-1160,31/08/2024,31/08/2024,177.33,payment
C-1160,01/10/2024,01/10/2024,177.33,payment
C-1160,31/10/2024,06/11/2024,177.33,payment
C-1160,01/12/2024,01/12/2024,177.33,payment
C-1161,31/12/2022,31/12/2022,412.34,payment
C-1161,31/01/2023,31/01/2023,412.34,payment
C-1161,03/03/2023,03/03/2023,412.34,payment
C-1161,31/03/2023,31/03/2023,412.34,payment
C-1161,01/05/2023,01/05/2023,412.34,payment
C-1161,31/05/2023,31/05/2023,412.34,payment
C-1161,01/07/2023,01/07/2023,412.34,payment
C-1161,31/07/2023,14/08/2023,412.34,payment
C-1161,31/08/2023,03/09/2023,412.34,payment
C-1161,01/10/2023,04/10/2023,412.34,payment
C-1161,31/10/2023,31/10/2023,412.34,payment
C-1161,01/12/2023,01/12/2023,412.34,payment
C-1161,31/12/2023,15/01/2024,412.34,payment
C-1161,31/01/2024,31/01/2024,412.34,payment
C-1161,02/03/2024,02/03/2024,412.34,payment
C-1161,31/03/2024,31/03/2024,412.34,payment
C-1161,01/05/2024,01/05/2024,412.34,payment
C-1161,31/05/2024,31/05/2024,412.34,payment
C-1161,01/07/2024,05/07/2024,412.34,payment
C-1161,31/07/2024,31/07/2024,412.34,payment
C-1161,31/08/2024,31/08/2024,412.34,payment
C-1161,01/10/2024,01/10/2024,412.34,payment
C-1161,31/10/2024,31/10/2024,412.34,payment
C-1161,01/12/2024,01/12/2024,412.34,payment
C-1162,31/10/2023,31/10/2023,2652.07,payment
C-1162,01/12/2023,01/12/2023,2652.07,payment
C-1162,31/12/2023,31/12/2023,2652.07,payment
C-1162,31/01/2024,31/01/2024,2652.07,payment
C-1162,02/03/2024,02/03/2024,2652.07,payment
C-1162,31/03/2024,31/03/2024,2652.07,payment
C-1162,01/05/2024,01/05/2024,2652.07,payment
C-1162,31/05/2024,31/05/2024,2652.07,payment
C-1162,01/07/2024,01/07/2024,2652.07,payment
C-1162,31/07/2024,31/07/2024,2652.07,payment
C-1162,31/08/2024,31/08/2024,2652.07,payment
C-1162,01/10/2024,04/10/2024,2652.07,payment
C-1162,31/10/2024,31/10/2024,2652.07,payment
C-1162,01/12/2024,01/12/2024,2652.07,payment
C-1163,01/05/2022,01/05/2022,382.48,payment
C-1163,01/06/2022,01/06/2022,382.48,payment
C-1163,01/07/2022,01/07/2022,382.48,payment
C-1163,01/08/2022,01/08/2022,382.48,payment
C-1163,01/09/2022,01/09/2022,382.48,payment
C-1163,01/10/2022,01/10/2022,382.48,payment
C-1163,01/11/2022,01/11/2022,382.48,payment
C-1163,01/12/2022,01/12/2022,382.48,payment
C-1163,01/01/2023,01/01/2023,382.48,payment
C-1163,01/02/2023,01/02/2023,382.48,payment
C-1163,01/03/2023,01/03/2023,382.48,payment
C-1163,01/04/2023,01/04/2023,382.48,payment
C-1163,01/05/2023,01/05/2023,382.48,payment
C-1163,01/06/2023,01/06/2023,382.48,payment
C-1163,01/07/2023,01/07/2023,382.48,payment
C-1163,01/08/2023,01/08/2023,382.48,payment
C-1163,01/09/2023,01/09/2023,382.48,payment
C-1163,01/10/2023,01/10/2023,382.48,payment
C-1163,01/11/2023,01/11/2023,382.48,payment
C-1163,01/12/2023,01/12/2023,382.48,payment
C-1163,01/01/2024,01/01/2024,382.48,payment
C-1163,01/02/2024,01/02/2024,382.48,payment
C-1163,01/03/2024,01/03/2024,382.48,payment
C-1163,01/04/2024,01/04/2024,382.48,payment
C-1163,01/05/2024,01/05/2024,382.48,payment
C-1163,01/06/2024,01/06/2024,382.48,payment
C-1163,01/07/2024,01/07/2024,382.48,payment
C-1163,01/08/2024,01/08/2024,382.48,payment
C-1163,01/09/2024,10/09/2024,382.48,payment
C-1163,01/10/2024,01/10/2024,382.48,payment
C-1163,01/11/2024,01/11/2024,382.48,payment
C-1163,01/12/2024,01/12/2024,382.48,payment
C-1164,31/12/2022,04/01/2023,39707.52,payment
C-1164,31/12/2022,14/01/2023,39707.52,dunning
C-1164,31/12/2023,07/01/2024,39707.52,payment
C-1165,01/07/2021,01/07/2021,9074.04,payment
C-1165,01/07/2022,01/07/2022,9074.04,payment
C-1165,01/07/2023,01/07/2023,9074.04,payment
C-1165,01/07/2024,01/07/2024,9074.04,payment
C-1166,03/03/2023,03/03/2023,85.18,payment
C-1166,03/04/2023,06/04/2023,85.18,payment
C-1166,03/05/2023,17/05/2023,85.18,payment
C-1166,03/06/2023,03/06/2023,85.18,payment
C-1166,03/07/2023,16/07/2023,85.18,payment
C-1166,03/08/2023,03/08/2023,85.18,payment
C-1166,03/09/2023,08/09/2023,85.18,payment
C-1166,03/10/2023,03/10/2023,85.18,payment
C-1166,03/11/2023,03/11/2023,85.18,payment
C-1166,03/12/2023,03/12/2023,85.18,payment
C-1166,03/01/2024,03/01/2024,85.18,payment
C-1166,03/02/2024,03/02/2024,85.18,payment
C-1166,03/03/2024,03/03/2024,85.18,payment
C-1166,03/04/2024,03/04/2024,85.18,payment
C-1166,03/05/2024,03/05/2024,85.18,payment
C-1166,03/06/2024,03/06/2024,85.18,payment
C-1166,03/07/2024,03/07/2024,85.18,payment
C-1166,03/08/2024,03/08/2024,85.18,payment
C-1166,03/09/2024,03/09/2024,85.18,payment
C-1166,03/10/2024,03/10/2024,85.18,payment
C-1166,03/11/2024,16/11/2024,85.18,payment
C-1166,03/12/2024,03/12/2024,85.18,payment
C-1167,31/07/2023,03/08/2023,608.64,payment
C-1167,31/07/2023,05/08/2023,608.64,dunning
C-1167,31/07/2024,02/08/2024,608.64,dunning
C-1167,31/07/2024,10/08/2024,608.64,dunning
C-1167,31/07/2024,15/08/2024,608.64,payment
C-1168,31/03/2022,02/04/2022,1812.04,payment
C-1168,01/05/2022,01/05/2022,1812.04,payment
C-1168,31/05/2022,31/05/2022,1812.04,payment
C-1168,01/07/2022,01/07/2022,1812.04,payment
C-1168,31/07/2022,31/07/2022,1812.04,payment
C-1168,31/08/2022,15/09/2022,1812.04,payment
C-1168,01/10/2022,01/10/2022,1812.04,payment
C-1168,31/10/2022,31/10/2022,1812.04,payment
C-1168,01/12/2022,01/12/2022,1812.04,payment
C-1168,31/12/2022,31/12/2022,1812.04,payment
C-1168,31/01/2023,31/01/2023,1812.04,payment
C-1168,03/03/2023,03/03/2023,1812.04,payment
C-1168,31/03/2023,31/03/2023,1812.04,payment
C-1168,01/05/2023,01/05/2023,1812.04,payment
C-1168,31/05/2023,31/05/2023,1812.04,payment
C-1168,01/07/2023,01/07/2023,1812.04,payment
C-1168,31/07/2023,31/07/2023,1812.04,payment
C-1168,31/08/2023,31/08/2023,1812.04,payment
C-1168,01/10/2023,01/10/2023,1812.04,payment
C-1168,31/10/2023,31/10/2023,1812.04,payment
C-1168,01/12/2023,01/12/2023,1812.04,payment
C-1168,31/12/2023,31/12/2023,1812.04,payment
C-1168,31/01/2024,31/01/2024,1812.04,payment
C-1168,02/03/2024,02/03/2024,1812.04,payment
C-1168,31/03/2024,31/03/2024,1812.04,payment
C-1168,01/05/2024,01/05/2024,1812.04,payment
C-1168,31/05/2024,31/05/2024,1812.04,payment
C-1168,01/07/2024,01/07/2024,1812.04,payment
C-1168,31/07/2024,31/07/2024,1812.04,payment
C-1168,31/08/2024,31/08/2024,1812.04,payment
C-1168,01/10/2024,01/10/2024,1812.04,payment
C-1168,31/10/2024,31/10/2024,1812.04,payment
C-1168,01/12/2024,01/12/2024,1812.04,payment
C-1169,31/08/2021,31/08/2021,469.37,payment
C-1169,01/10/2021,01/10/2021,469.37,payment
C-1169,31/10/2021,31/10/2021,469.37,payment
C-1169,01/12/2021,01/12/2021,469.37,payment
C-1169,31/12/2021,31/12/2021,469.37,payment
C-1169,31/01/2022,31/01/2022,469.37,payment
C-1169,03/03/2022,03/03/2022,469.37,payment
C-1169,31/03/2022,31/03/2022,469.37,payment
C-1169,01/05/2022,01/05/2022,469.37,payment
C-1169,31/05/2022,09/06/2022,469.37,payment
C-1169,01/07/2022,01/07/2022,469.37,payment
C-1169,31/07/2022,31/07/2022,469.37,payment
C-1169,31/07/2022,31/07/2022,469.37,payment
C-1169,31/08/2022,31/08/2022,469.37,payment
C-1169,01/10/2022,01/10/2022,469.37,payment
C-1169,31/10/2022,31/10/2022,469.37,payment
C-1169,01/12/2022,01/12/2022,469.37,payment
C-1169,31/12/2022,07/01/2023,469.37,payment
C-1169,31/01/2023,03/02/2023,469.37,payment
C-1169,03/03/2023,13/03/2023,469.37,payment
C-1169,31/03/2023,31/03/2023,469.37,payment
C-1169,01/05/2023,01/05/2023,469.37,payment
C-1169,31/05/2023,31/05/2023,469.37,payment
C-1169,01/07/2023,01/07/2023,469.37,payment
C-1169,31/07/2023,31/07/2023,469.37,payment
C-1169,31/08/2023,31/08/2023,469.37,payment
C-1169,01/10/2023,01/10/2023,469.37,payment
C-1169,31/10/2023,31/10/2023,469.37,payment
C-1169,01/12/2023,01/12/2023,469.37,payment
C-1169,31/12/2023,31/12/2023,469.37,payment
C-1169,31/01/2024,31/01/2024,469.37,payment
C-1169,02/03/2024,02/03/2024,469.37,payment
C-1169,31/03/2024,31/03/2024,469.37,payment
C-1169,01/05/2024,10/05/2024,469.37,payment
C-1169,31/05/2024,31/05/2024,469.37,payment
C-1169,01/07/2024,01/07/2024,469.37,payment
C-1169,31/07/2024,31/07/2024,469.37,payment
C-1169,31/08/2024,31/08/2024,469.37,payment
C-1169,01/10/2024,01/10/2024,469.37,payment
C-1169,31/10/2024,31/10/2024,469.37,payment
C-1169,01/12/2024,01/12/2024,469.37,payment
C-1170,01/05/2023,08/05/2023,20334.96,dunning
C-1170,01/05/2023,09/05/2023,20334.96,payment
C-1170,01/05/2023,09/05/2023,20334.96,dunning
C-1170,01/05/2024,07/05/2024,20334.96,dunning
C-1170,01/05/2024,08/05/2024,20334.96,payment
C-1171,31/07/2022,08/08/2022,1540.44,payment
C-1171,31/07/2023,31/07/2023,1540.44,payment
C-1171,31/07/2024,31/07/2024,1540.44,payment
C-1172,01/12/2024,01/12/2024,526,payment
C-1173,01/05/2021,11/05/2021,55242.36,payment
C-1173,01/05/2022,02/05/2022,55242.36,payment
C-1173,01/05/2023,04/05/2023,55242.36,payment
C-1173,01/05/2024,03/05/2024,60214.17,payment
C-1174,31/10/2023,31/10/2023,115.87,payment
C-1174,01/12/2023,01/12/2023,115.87,payment
C-1174,31/12/2023,31/12/2023,115.87,payment
C-1174,31/01/2024,31/01/2024,115.87,payment
C-1174,02/03/2024,07/03/2024,115.87,payment
C-1174,31/03/2024,31/03/2024,115.87,payment
C-1174,01/05/2024,01/05/2024,115.87,payment
C-1174,31/05/2024,31/05/2024,115.87,payment
C-1174,01/07/2024,01/07/2024,115.87,payment
C-1174,31/07/2024,02/08/2024,115.87,payment
C-1174,31/08/2024,31/08/2024,115.87,payment
C-1174,01/10/2024,01/10/2024,115.87,payment
C-1174,31/10/2024,31/10/2024,115.87,payment
C-1174,01/12/2024,10/12/2024,115.87,payment
C-1175,01/05/2022,08/05/2022,1231.56,payment
C-1175,01/05/2023,04/05/2023,1231.56,payment
C-1175,01/05/2024,13/05/2024,1231.56,payment
C-1176,31/05/2023,31/05/2023,387.06,payment
C-1176,01/07/2023,14/07/2023,387.06,payment
C-1176,31/07/2023,31/07/2023,387.06,payment
C-1176,31/08/2023,04/09/2023,387.06,payment
C-1176,01/10/2023,01/10/2023,387.06,payment
C-1176,31/10/2023,31/10/2023,387.06,payment
C-1176,01/12/2023,06/12/2023,387.06,payment
C-1176,31/12/2023,31/12/2023,387.06,payment
C-1176,31/01/2024,31/01/2024,387.06,payment
C-1176,02/03/2024,02/03/2024,387.06,payment
C-1176,31/03/2024,31/03/2024,387.06,payment
C-1176,01/05/2024,01/05/2024,387.06,payment
C-1176,31/05/2024,31/05/2024,387.06,payment
C-1176,01/07/2024,08/07/2024,387.06,payment
C-1176,31/07/2024,31/07/2024,387.06,payment
C-1176,31/08/2024,31/08/2024,387.06,payment
C-1176,01/10/2024,01/10/2024,387.06,payment
C-1176,31/10/2024,31/10/2024,387.06,payment
C-1176,01/12/2024,13/12/2024,387.06,payment
C-1177,01/05/2022,01/05/2022,396.86,payment
C-1177,01/06/2022,01/06/2022,396.86,payment
C-1177,01/07/2022,01/07/2022,396.86,payment
C-1177,01/08/2022,01/08/2022,396.86,payment
C-1177,01/09/2022,07/09/2022,396.86,payment
C-1177,01/10/2022,01/10/2022,396.86,payment
C-1177,01/11/2022,01/11/2022,396.86,payment
C-1177,01/12/2022,15/12/2022,396.86,payment
C-1177,01/01/2023,01/01/2023,396.86,payment
C-1177,01/02/2023,13/02/2023,396.86,payment
C-1177,01/03/2023,01/03/2023,396.86,payment
C-1177,01/04/2023,01/04/2023,396.86,payment
C-1177,01/05/2023,01/05/2023,396.86,payment
C-1177,01/06/2023,01/06/2023,396.86,payment
C-1177,01/07/2023,01/07/2023,396.86,payment
C-1177,01/08/2023,01/08/2023,396.86,payment
C-1177,01/09/2023,01/09/2023,396.86,payment
C-1177,01/10/2023,01/10/2023,396.86,payment
C-1177,01/11/2023,01/11/2023,396.86,payment
C-1177,01/12/2023,01/12/2023,396.86,payment
C-1177,01/01/2024,01/01/2024,396.86,payment
C-1177,01/02/2024,01/02/2024,396.86,payment
C-1177,01/03/2024,01/03/2024,396.86,payment
C-1177,01/04/2024,01/04/2024,396.86,payment
C-1177,01/05/2024,01/05/2024,396.86,payment
C-1177,01/06/2024,01/06/2024,396.86,payment
C-1177,01/07/2024,11/07/2024,396.86,payment
C-1177,01/08/2024,01/08/2024,396.86,payment
C-1177,01/09/2024,01/09/2024,396.86,payment
C-1177,01/10/2024,01/10/2024,396.86,payment
C-1177,01/11/2024,01/11/2024,396.86,payment
C-1177,01/12/2024,01/12/2024,396.86,payment
C-1178,31/07/2024,11/08/2024,174.87,payment
C-1178,31/08/2024,31/08/2024,174.87,payment
C-1178,01/10/2024,10/10/2024,174.87,payment
C-1178,31/10/2024,31/10/2024,174.87,payment
C-1178,01/12/2024,08/12/2024,174.87,payment
C-1179,31/10/2021,03/11/2021,702.72,payment
C-1179,31/10/2022,31/10/2022,702.72,payment
C-1179,31/10/2023,31/10/2023,702.72,payment
C-1179,31/10/2024,31/10/2024,702.72,payment
C-1180,01/10/2022,01/10/2022,755.89,payment
C-1180,01/11/2022,01/11/2022,755.89,payment
C-1180,01/12/2022,01/12/2022,755.89,payment
C-1180,01/01/2023,01/01/2023,755.89,payment
C-1180,01/02/2023,01/02/2023,755.89,payment
